Cliente	Marca	Cupo	Total_Promociones	Prom_Duracion_dd	Total_Duracion_dd	Maxima_Duracion_dd	Minima_Duracion_dd	MinFecha_Desde	MaxFecha_Desde	Total_Promo_Ejecutadas	Prom_Duracion_Ejecutadas_dd	Total_Duracion_Ejecutadas_dd	Maxima_Duracion_Ejecutadas_dd	Minima_Duracion_Ejecutadas_dd	MinFecha_Ejecutadas_Desde	MaxFecha_Ejecutadas_Desde	FechaAltaCliente	Region	Gerencia	SubCanal	TipoPoblacion	Estrato	EF	Antiguedad_Cliente_EmpezoPromo_dd
7774	39	20	2	16	32	19	13	11/07/2019	7/08/2019	0	0	0	0	0	NULL	NULL	19/02/2015	3	8	9	2	3	0	1603
9605	39	20	20	6.5	130	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	24/07/2016	3	8	9	2	3	0	773
12581	39	20	2	7.5	15	9	6	7/03/2019	7/03/2019	0	0	0	0	0	NULL	NULL	4/02/2018	4	14	9	2	1	0	396
4023	39	20	21	6.6666	140	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	9	2	2	0	3053
14730	39	20	1	13	13	13	13	7/08/2019	7/08/2019	0	0	0	0	0	NULL	NULL	18/12/2018	5	33	15	1	1	1	232
1719	39	20	22	5.5	121	13	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	9/11/2009	1	16	22	1	1	1	3222
10023	40	16	12	6.5	78	16	1	7/09/2018	18/09/2019	0	0	0	0	0	NULL	NULL	13/10/2016	1	5	6	2	3	1	694
10507	39	20	19	6.5789	125	19	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	1/02/2017	5	12	9	1	3	0	581
10465	29	9	2	7	14	11	3	22/11/2018	13/04/2019	0	0	0	0	0	NULL	NULL	23/01/2017	3	10	15	2	3	1	668
1868	29	9	1	4	4	4	4	17/08/2019	17/08/2019	0	0	0	0	0	NULL	NULL	9/11/2009	5	31	9	2	2	0	3568
7392	40	16	4	13	52	19	9	5/10/2018	7/08/2019	0	0	0	0	0	NULL	NULL	7/10/2014	3	10	9	2	2	0	1459
4134	39	20	21	6.3333	133	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	15	2	3	1	3053
7640	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	2	6	13	9	0	7/09/2018	5/10/2018	14/01/2015	5	19	12	1	2	1	1330
12654	39	20	16	5.4375	87	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	14/02/2018	3	10	9	2	2	0	203
2228	39	20	17	5.8823	100	13	0	5/09/2018	7/08/2019	0	0	0	0	0	NULL	NULL	31/01/2010	3	25	9	1	2	0	3139
2151	39	20	23	6.0869	140	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	31/01/2010	3	25	15	2	3	1	3139
3573	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	7	8	61	19	0	5/09/2018	7/08/2019	31/03/2010	3	8	18	2	3	0	3080
4340	29	9	8	7.125	57	11	3	24/03/2019	4/09/2019	3	6	19	11	0	24/03/2019	6/05/2019	11/05/2010	4	21	10	1	2	1	3239
10569	39	20	5	8.2	41	11	6	5/10/2018	7/03/2019	0	0	0	0	0	NULL	NULL	12/02/2017	5	12	9	1	2	1	600
13110	39	20	17	5.4705	93	11	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	8/05/2018	3	10	19	2	2	0	120
3232	40	16	2	10	20	11	9	5/10/2018	7/10/2018	0	0	0	0	0	NULL	NULL	29/03/2010	3	8	18	2	2	0	3112
6778	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	11/03/2014	3	7	9	2	3	1	1639
8633	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	4	10	42	19	0	7/09/2018	7/08/2019	28/10/2015	5	12	16	2	3	0	1043
9241	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	26/04/2016	3	7	15	2	2	1	940
14749	39	20	7	6.7142	47	13	0	9/03/2019	22/09/2019	0	0	0	0	0	NULL	NULL	23/12/2018	1	16	9	2	2	0	76
3082	40	16	31	6.8709	213	22	0	12/08/2018	22/09/2019	10	6	62	13	0	12/08/2018	16/01/2019	29/03/2010	3	28	12	1	3	1	3058
3804	39	20	22	6.5	143	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	26/04/2010	3	10	9	2	3	1	3054
2082	39	20	17	6.1764	105	13	0	5/09/2018	27/08/2019	0	0	0	0	0	NULL	NULL	9/11/2009	1	16	22	2	1	0	3222
5857	40	16	2	10	20	11	9	5/10/2018	7/10/2018	0	0	0	0	0	NULL	NULL	24/01/2013	5	31	9	2	1	0	2080
8982	40	16	19	15.2105	289	160	0	5/09/2018	11/09/2019	2	86	173	160	0	6/05/2019	7/08/2019	14/02/2016	4	14	15	2	1	1	934
10881	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	7/04/2017	3	32	9	1	2	0	594
14792	29	9	6	3.8333	23	7	0	9/05/2019	25/09/2019	0	0	0	0	0	NULL	NULL	8/01/2019	3	30	7	2	3	0	121
6992	40	16	20	6.9	138	22	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	16/05/2014	4	14	16	1	1	0	1573
6793	40	16	21	5.0952	107	14	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	16/03/2014	3	32	9	1	2	0	1634
8734	39	20	14	5.7142	80	11	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	25/11/2015	4	21	22	2	1	0	1015
12403	29	9	4	8.5	34	9	7	18/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	8/01/2018	4	14	16	2	3	1	587
912	39	20	19	6.421	122	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	14/09/2009	5	17	9	2	1	0	3278
543	40	16	24	6.9166	166	19	0	12/08/2018	22/09/2019	3	6	18	9	0	12/08/2018	1/11/2018	4/08/2009	3	24	15	1	2	1	3295
2767	40	16	15	4.9333	74	11	0	5/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	25/02/2010	1	4	12	1	2	0	3114
4921	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	9/09/2010	3	8	9	2	3	0	2918
7012	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	21/05/2014	5	33	16	1	1	1	1568
13310	39	20	16	5.4375	87	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	11/06/2018	5	27	10	2	1	0	86
4235	39	20	28	5.5	154	22	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	4/05/2010	1	20	15	1	3	1	3046
5374	39	20	20	6.5	130	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	7/09/2011	3	8	9	2	2	1	2555
9165	39	20	28	7.7857	218	26	0	7/09/2018	22/09/2019	1	5	5	5	0	2/11/2018	2/11/2018	6/04/2016	1	18	9	2	2	0	884
13379	39	20	19	6.6842	127	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	21/06/2018	4	13	10	2	2	0	76
2515	39	20	22	6.0454	133	20	0	5/09/2018	22/09/2019	1	20	20	20	0	10/07/2019	10/07/2019	24/02/2010	1	18	9	2	3	0	3115
2530	40	16	24	5.6666	136	20	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	24/02/2010	1	18	9	2	2	1	3115
10120	40	16	2	7.5	15	9	6	7/03/2019	7/03/2019	0	0	0	0	0	NULL	NULL	8/11/2016	4	36	22	2	5	0	849
13713	40	16	22	6.2272	137	22	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	7/08/2018	3	9	9	1	2	0	29
444	39	20	23	6.0434	139	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	4/08/2009	3	24	16	1	2	1	3319
3375	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	30/03/2010	3	7	15	2	3	0	3159
9684	40	16	14	5.7142	80	11	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	11/08/2016	4	15	16	1	2	1	755
14439	29	9	3	9	27	10	7	18/08/2019	4/09/2019	0	0	0	0	0	NULL	NULL	23/10/2018	4	21	9	1	1	0	299
2648	40	16	23	6.1304	141	20	0	5/09/2018	22/09/2019	2	13	26	20	0	17/09/2018	10/07/2019	25/02/2010	1	23	16	2	2	1	3114
6001	29	9	2	6.5	13	11	2	19/12/2018	13/04/2019	0	0	0	0	0	NULL	NULL	16/04/2013	5	11	15	2	3	1	2073
459	40	16	14	5.1428	72	11	0	5/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	4/08/2009	3	24	22	1	2	0	3319
659	40	16	16	5.4375	87	11	0	5/09/2018	7/03/2019	1	4	4	4	0	24/01/2019	24/01/2019	4/08/2009	3	24	9	1	1	0	3319
7404	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	9/10/2014	3	7	12	2	4	1	1505
5682	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	2/07/2012	3	24	15	1	1	0	2334
7027	40	16	21	14.8571	312	160	0	5/09/2018	22/09/2019	3	64	192	160	0	6/05/2019	7/08/2019	23/05/2014	4	6	15	2	3	1	1566
8339	29	9	1	7	7	7	7	18/08/2019	18/08/2019	0	0	0	0	0	NULL	NULL	3/08/2015	1	4	22	2	2	0	1476
9097	40	16	17	15.8823	270	160	0	5/09/2018	26/08/2019	1	160	160	160	0	6/05/2019	6/05/2019	22/03/2016	4	14	9	2	1	1	897
2884	40	16	23	6.0434	139	19	0	5/09/2018	22/09/2019	5	9	48	19	0	17/09/2018	11/07/2019	1/03/2010	3	25	15	1	1	1	3110
9416	40	16	12	6.6666	80	13	3	5/10/2018	7/08/2019	0	0	0	0	0	NULL	NULL	7/06/2016	5	27	9	1	1	0	850
11723	40	16	4	46	184	160	4	5/10/2018	6/05/2019	1	160	160	160	0	6/05/2019	6/05/2019	18/09/2017	4	22	16	1	3	0	382
13947	40	16	14	17.9285	251	160	0	5/09/2018	6/05/2019	1	160	160	160	0	6/05/2019	6/05/2019	11/08/2018	4	26	9	2	3	0	25
11374	40	16	1	8	8	8	8	9/03/2019	9/03/2019	0	0	0	0	0	NULL	NULL	23/07/2017	5	17	18	2	2	1	594
13044	40	16	5	10	50	19	4	9/03/2019	22/09/2019	0	0	0	0	0	NULL	NULL	23/04/2018	5	17	10	2	2	0	320
4486	40	16	22	7.0454	155	19	0	13/08/2018	22/09/2019	9	8	76	14	0	13/08/2018	7/08/2019	14/06/2010	3	10	9	2	1	1	2982
6440	39	20	1	2	2	2	2	16/09/2018	16/09/2018	0	0	0	0	0	NULL	NULL	5/11/2013	1	16	25	2	3	0	1776
11012	29	9	4	7	28	9	3	15/05/2019	5/09/2019	0	0	0	0	0	NULL	NULL	8/05/2017	1	23	9	2	3	1	737
11929	40	16	3	8	24	11	4	5/10/2018	24/01/2019	0	0	0	0	0	NULL	NULL	16/10/2017	4	26	9	2	2	0	354
12470	39	20	15	7.2666	109	19	3	5/10/2018	22/09/2019	0	0	0	0	0	NULL	NULL	18/01/2018	3	24	10	2	1	0	260
2869	40	16	16	5.4375	87	11	0	5/09/2018	7/03/2019	1	5	5	5	0	2/11/2018	2/11/2018	1/03/2010	3	25	22	1	2	1	3110
4760	29	9	3	8	24	17	2	19/12/2018	4/08/2019	0	0	0	0	0	NULL	NULL	8/07/2010	5	12	15	2	2	1	3086
9146	39	20	6	6.8333	41	11	3	5/10/2018	8/11/2018	0	0	0	0	0	NULL	NULL	1/04/2016	4	26	9	1	1	0	917
8678	39	20	18	5.8888	106	13	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	8/11/2015	3	24	15	1	2	1	1032
9531	29	9	1	7	7	7	7	18/08/2019	18/08/2019	0	0	0	0	0	NULL	NULL	5/07/2016	4	13	9	2	2	1	1139
11521	29	9	1	2	2	2	2	19/12/2018	19/12/2018	0	0	0	0	0	NULL	NULL	15/08/2017	5	29	9	2	3	1	491
12237	29	9	3	9	27	10	7	18/08/2019	4/09/2019	0	0	0	0	0	NULL	NULL	28/11/2017	4	26	9	2	2	1	628
631	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	2	4	9	5	0	7/09/2018	2/11/2018	4/08/2009	3	24	10	1	2	0	3319
548	29	9	4	7.25	29	9	4	17/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	4/08/2009	4	13	10	2	2	0	3665
4541	40	16	14	5.1428	72	11	0	5/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	8/07/2010	5	11	22	2	3	0	2981
12186	39	20	19	6.421	122	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	17/11/2017	5	17	6	2	2	0	292
1720	29	9	2	3.5	7	4	3	15/05/2019	13/08/2019	0	0	0	0	0	NULL	NULL	9/11/2009	1	5	15	2	3	1	3474
7874	40	16	20	5.55	111	13	0	29/08/2018	22/09/2019	2	6	13	9	0	5/10/2018	16/01/2019	18/03/2015	5	19	12	2	2	1	1260
10975	39	20	16	5.4375	87	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	27/04/2017	5	29	12	1	2	0	496
1892	40	16	11	5.5454	61	11	0	5/09/2018	8/11/2018	0	0	0	0	0	NULL	NULL	9/11/2009	1	5	15	2	4	1	3222
2376	39	20	26	6.2307	162	20	0	5/09/2018	22/09/2019	3	11	35	20	0	11/09/2018	10/07/2019	24/02/2010	1	4	9	2	3	1	3115
3872	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	26/04/2010	3	10	15	2	2	1	3132
7702	29	9	1	4	4	4	4	13/08/2019	13/08/2019	0	0	0	0	0	NULL	NULL	1/02/2015	1	5	9	2	1	0	1654
7406	40	16	29	7.0344	204	22	0	5/09/2018	22/09/2019	6	6	39	12	0	11/09/2018	24/01/2019	10/10/2014	3	8	15	2	2	0	1426
11695	40	16	16	5.4375	87	11	0	5/09/2018	7/03/2019	1	4	4	4	0	16/01/2019	16/01/2019	13/09/2017	5	11	9	2	2	0	357
4550	40	16	18	5.8888	106	13	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	8/07/2010	5	11	9	2	2	0	2981
9555	40	16	12	5.5	66	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	11/07/2016	5	19	18	2	2	0	786
11494	29	9	1	4	4	4	4	13/08/2019	13/08/2019	0	0	0	0	0	NULL	NULL	10/08/2017	1	5	9	2	5	0	733
2179	29	9	2	10	20	17	3	22/11/2018	4/08/2019	0	0	0	0	0	NULL	NULL	31/01/2010	3	25	9	2	2	0	3217
2844	39	20	2	11.5	23	20	3	10/07/2019	27/08/2019	0	0	0	0	0	NULL	NULL	25/02/2010	1	18	18	2	4	0	3422
8170	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	14/06/2015	3	10	9	2	2	0	1257
6990	39	20	2	7.5	15	9	6	7/03/2019	7/03/2019	0	0	0	0	0	NULL	NULL	15/05/2014	4	15	15	2	2	1	1757
11520	39	20	2	10	20	11	9	5/10/2018	7/10/2018	0	0	0	0	0	NULL	NULL	15/08/2017	5	31	10	2	3	0	416
1643	29	9	4	5.5	22	11	2	19/12/2018	17/08/2019	0	0	0	0	0	NULL	NULL	9/11/2009	5	27	9	2	3	1	3327
8342	40	16	6	6.8333	41	11	3	5/10/2018	8/11/2018	0	0	0	0	0	NULL	NULL	3/08/2015	5	29	9	1	3	0	1159
9137	39	20	8	5.5	44	11	0	5/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	29/03/2016	4	13	22	2	2	0	890
4073	40	16	20	7.6	152	20	0	31/08/2018	7/08/2019	2	16	33	20	0	31/08/2018	8/10/2018	27/04/2010	3	9	12	2	2	1	3048
7457	29	9	1	17	17	17	17	4/08/2019	4/08/2019	0	0	0	0	0	NULL	NULL	3/11/2014	5	12	18	2	3	0	1735
12720	40	16	20	6.4	128	19	0	5/09/2018	22/09/2019	7	8	62	19	0	7/09/2018	7/08/2019	25/02/2018	3	9	15	2	2	1	192
13122	39	20	13	5.8461	76	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	10/05/2018	4	6	9	2	1	0	118
13995	29	9	6	9.3333	56	17	3	13/04/2019	5/09/2019	0	0	0	0	0	NULL	NULL	12/08/2018	4	6	9	2	2	1	244
3889	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	3	4	14	6	0	17/09/2018	8/11/2018	27/04/2010	3	10	9	2	1	0	3053
7865	40	16	28	6.5714	184	19	0	5/09/2018	22/09/2019	5	8	41	13	0	16/10/2018	7/08/2019	15/03/2015	1	16	15	2	2	1	1270
14226	39	20	8	6.75	54	13	3	8/01/2019	11/09/2019	0	0	0	0	0	NULL	NULL	11/09/2018	1	16	9	2	2	1	119
9999	29	9	2	3	6	3	3	22/11/2018	15/05/2019	0	0	0	0	0	NULL	NULL	10/10/2016	3	10	9	2	2	1	773
12549	39	20	11	5.5454	61	11	0	5/09/2018	8/11/2018	0	0	0	0	0	NULL	NULL	2/02/2018	5	27	19	1	1	0	215
6909	29	9	5	6.4	32	10	2	22/11/2018	4/09/2019	1	3	3	3	0	22/11/2018	22/11/2018	21/04/2014	3	24	11	2	3	1	1676
12663	39	20	9	5.7777	52	11	3	5/10/2018	24/01/2019	0	0	0	0	0	NULL	NULL	16/02/2018	3	24	22	2	2	0	231
8058	40	16	25	6.44	161	22	0	13/08/2018	22/09/2019	9	7	68	19	0	13/08/2018	7/08/2019	12/05/2015	3	7	6	2	2	0	1189
11687	29	9	9	7.2222	65	11	3	13/04/2019	22/09/2019	0	0	0	0	0	NULL	NULL	11/09/2017	1	4	7	2	4	1	579
4106	29	9	3	3.6666	11	5	3	22/11/2018	15/05/2019	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	9	2	2	1	3131
6038	40	16	23	6.1304	141	20	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	13/05/2013	1	23	9	1	2	0	1941
6854	40	16	15	5.6	84	11	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	30/03/2014	4	21	9	2	1	0	1620
3529	29	9	2	10	20	17	3	22/11/2018	4/08/2019	0	0	0	0	0	NULL	NULL	30/03/2010	3	8	9	2	4	0	3159
13229	39	20	20	6.7	134	19	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	30/05/2018	1	16	9	2	1	1	98
2299	40	16	21	14.8571	312	160	0	5/09/2018	22/09/2019	2	86	173	160	0	6/05/2019	7/08/2019	1/02/2010	4	14	9	2	1	1	3138
408	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	4/08/2009	3	24	15	1	1	0	3319
2046	39	20	24	5.5416	133	16	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	9/11/2009	1	5	9	2	3	1	3222
9652	40	16	32	7.5312	241	22	0	12/08/2018	22/09/2019	9	7	70	20	0	12/08/2018	7/03/2019	8/08/2016	3	8	12	2	2	1	734
12253	29	9	1	2	2	2	2	19/12/2018	19/12/2018	0	0	0	0	0	NULL	NULL	6/12/2017	5	19	15	2	3	1	378
223	40	16	17	6.4705	110	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	14/06/2009	4	26	16	2	1	1	3370
7364	39	20	12	5.4166	65	11	0	5/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	26/09/2014	4	13	10	2	2	0	1440
7229	40	16	10	26.1	261	160	4	5/10/2018	26/08/2019	0	0	0	0	0	NULL	NULL	4/08/2014	4	13	9	1	1	0	1523
11706	39	20	13	7.2307	94	19	3	5/10/2018	22/09/2019	0	0	0	0	0	NULL	NULL	14/09/2017	5	29	24	2	3	1	386
678	39	20	14	5.7142	80	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	4/08/2009	4	13	9	2	1	0	3319
1539	29	9	4	7	28	7	7	18/08/2019	7/09/2019	0	0	0	0	0	NULL	NULL	12/10/2009	1	16	12	2	3	1	3597
2363	39	20	7	5.7142	40	11	0	5/09/2018	7/10/2018	1	4	4	4	0	7/09/2018	7/09/2018	24/02/2010	1	4	9	2	3	0	3115
5389	40	16	24	6.125	147	19	0	5/09/2018	22/09/2019	5	10	51	19	0	17/09/2018	7/08/2019	17/09/2011	1	16	18	2	4	1	2545
4287	40	16	21	6.0476	127	16	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	4/05/2010	1	20	22	1	2	0	3046
3259	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	29/03/2010	3	8	18	2	2	0	3160
5190	40	16	16	6.3125	101	13	0	29/08/2018	18/09/2019	0	0	0	0	0	NULL	NULL	2/03/2011	5	33	6	2	3	0	2737
5057	39	20	21	5.8095	122	16	0	5/09/2018	27/08/2019	0	0	0	0	0	NULL	NULL	5/12/2010	1	5	10	2	1	1	2831
7837	29	9	6	6.6666	40	11	3	22/11/2018	5/09/2019	0	0	0	0	0	NULL	NULL	9/03/2015	3	10	9	2	2	0	1354
1537	29	9	3	8.3333	25	9	7	18/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	12/10/2009	4	6	9	2	2	1	3597
10612	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	21/02/2017	3	8	9	2	2	0	639
1070	29	9	3	8.3333	25	9	7	18/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	11/10/2009	4	6	9	2	1	1	3598
2614	40	16	6	9.6666	58	20	3	5/10/2018	27/08/2019	0	0	0	0	0	NULL	NULL	24/02/2010	1	18	9	2	2	0	3145
4471	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	8/06/2010	5	33	16	1	1	1	3011
9251	40	16	27	7.2592	196	20	0	12/08/2018	22/09/2019	4	11	44	20	0	11/09/2018	8/11/2018	2/05/2016	3	9	12	2	2	1	832
1210	40	16	20	15.3	306	160	0	5/09/2018	22/09/2019	8	30	240	160	0	7/09/2018	26/08/2019	12/10/2009	4	15	15	1	2	1	3250
2646	40	16	26	5.7307	149	22	0	5/09/2018	22/09/2019	7	7	51	20	0	7/09/2018	10/07/2019	25/02/2010	1	18	7	2	3	0	3114
5588	40	16	25	5	125	22	0	5/09/2018	27/08/2019	4	4	17	6	0	23/11/2018	14/08/2019	4/04/2012	1	20	11	1	2	1	2345
6192	39	20	1	0	0	0	0	7/01/2019	7/01/2019	0	0	0	0	0	NULL	NULL	16/07/2013	1	4	6	2	3	1	2001
11933	29	9	1	11	11	11	11	13/04/2019	13/04/2019	0	0	0	0	0	NULL	NULL	16/10/2017	1	16	9	2	2	1	544
2449	40	16	19	6.5789	125	20	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	24/02/2010	1	18	9	2	2	0	3115
9401	39	20	2	7.5	15	9	6	7/03/2019	7/03/2019	0	0	0	0	0	NULL	NULL	3/06/2016	5	11	9	2	2	0	1007
5216	29	9	1	2	2	2	2	19/12/2018	19/12/2018	0	0	0	0	0	NULL	NULL	2/03/2011	5	33	12	2	3	1	2849
5155	40	16	21	6.7619	142	19	0	5/09/2018	22/09/2019	3	7	22	9	0	5/10/2018	7/03/2019	14/02/2011	3	24	15	1	2	0	2760
5639	39	20	16	5.4375	87	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	28/05/2012	5	12	9	2	1	1	2291
8425	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	27/08/2015	3	28	9	2	3	0	1183
60	39	20	3	8	24	11	4	5/10/2018	24/01/2019	0	0	0	0	0	NULL	NULL	8/05/2009	4	22	9	1	2	0	3437
4830	29	9	1	2	2	2	2	19/12/2018	19/12/2018	0	0	0	0	0	NULL	NULL	9/07/2010	5	11	24	2	6	0	3085
8364	40	16	11	5.5454	61	11	0	5/09/2018	8/11/2018	0	0	0	0	0	NULL	NULL	10/08/2015	4	15	9	2	1	0	1122
10354	40	16	18	7.1111	128	22	0	5/09/2018	22/09/2019	2	14	28	22	0	7/09/2018	7/03/2019	27/12/2016	4	15	22	2	6	1	617
11841	40	16	22	5.7727	127	16	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	6/10/2017	1	5	15	2	2	1	334
12507	40	16	25	6.96	174	19	0	12/08/2018	22/09/2019	10	6	61	12	0	12/08/2018	7/03/2019	25/01/2018	5	27	10	2	3	1	199
4205	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	16	2	1	1	3053
8767	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	6/12/2015	5	11	9	2	1	1	1004
14031	40	16	2	7.5	15	9	6	7/03/2019	7/03/2019	0	0	0	0	0	NULL	NULL	12/08/2018	3	8	19	2	3	0	207
14708	29	9	5	8	40	15	4	9/05/2019	5/09/2019	0	0	0	0	0	NULL	NULL	13/12/2018	5	19	15	2	2	0	147
644	39	20	16	6.0625	97	13	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	4/08/2009	4	13	15	2	3	0	3319
11404	40	16	15	17.4666	262	160	0	5/09/2018	6/05/2019	0	0	0	0	0	NULL	NULL	26/07/2017	4	21	9	2	2	0	406
12370	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	24/12/2017	3	9	16	2	1	1	333
9	39	20	13	5.8461	76	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	3/03/2009	4	21	9	2	3	1	3473
4052	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	1	3	3	3	0	8/01/2019	8/01/2019	27/04/2010	3	9	19	2	2	0	3053
2619	39	20	25	5.72	143	20	0	5/09/2018	22/09/2019	2	6	12	8	0	7/09/2018	16/10/2018	24/02/2010	1	18	9	2	3	1	3115
3078	39	20	24	5.9583	143	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	29/03/2010	3	9	9	2	2	0	3082
4185	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	18	2	2	0	3131
6908	39	20	23	5.6956	131	16	0	5/09/2018	22/09/2019	2	5	10	6	0	17/09/2018	16/01/2019	21/04/2014	1	5	15	2	3	1	1598
6164	29	9	8	7.875	63	14	3	22/11/2018	15/09/2019	1	11	11	11	0	13/04/2019	13/04/2019	8/07/2013	3	7	7	2	2	0	1963
10993	40	16	7	5	35	9	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	3/05/2017	4	6	10	1	2	0	490
849	39	20	19	6.4736	123	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	13/09/2009	5	17	16	2	1	1	3279
5001	29	9	1	11	11	11	11	13/04/2019	13/04/2019	0	0	0	0	0	NULL	NULL	19/10/2010	1	20	15	2	3	1	3098
13250	29	9	3	7	21	7	7	18/08/2019	7/09/2019	0	0	0	0	0	NULL	NULL	1/06/2018	1	18	12	2	3	1	443
11470	40	16	10	5.1	51	11	0	29/08/2018	2/11/2018	0	0	0	0	0	NULL	NULL	6/08/2017	5	33	10	2	2	0	388
13699	40	16	6	6.3333	38	11	1	5/10/2018	7/03/2019	0	0	0	0	0	NULL	NULL	6/08/2018	1	5	6	2	4	1	60
