Cosecha	Cliente	Marca	Cupo	Total_Promociones	Prom_Duracion_dd	Total_Duracion_dd	Maxima_Duracion_dd	Minima_Duracion_dd	MinFecha_Desde	MaxFecha_Desde	Total_Promo_Ejecutadas	Prom_Duracion_Ejecutadas_dd	Total_Duracion_Ejecutadas_dd	Maxima_Duracion_Ejecutadas_dd	Minima_Duracion_Ejecutadas_dd	MinFecha_Ejecutadas_Desde	MaxFecha_Ejecutadas_Desde	Total_Promociones_Prev	Prom_Duracion_dd_Prev	Total_Duracion_dd_Prev	Maxima_Duracion_dd_Prev	Minima_Duracion_dd_Prev	MinFecha_Desde_Prev	MaxFecha_Desde_Prev	Total_Promo_Ejecutadas_Prev	Prom_Duracion_Ejecutadas_dd_Prev	Total_Duracion_Ejecutadas_dd_Prev	Maxima_Duracion_Ejecutadas_dd_Prev	Minima_Duracion_Ejecutadas_dd_Prev	MinFecha_Ejecutadas_Desde_Prev	MaxFecha_Ejecutadas_Desde_Prev	FechaAltaCliente	Region	Gerencia	SubCanal	TipoPoblacion	Estrato	EF	Antiguedad_Cliente_dd	NroVecesCompra	Total_Net_Revenue	Total_Net_Volumen	Total_Dcto	Max_Net_Revenue	Max_Net_Volumen	Max_Dcto	Min_Net_Revenue	Min_Net_Volumen	Min_Dcto	Total_Net_Revenue_Clase_Envase_1	Total_Net_Volumen_Clase_Envase_1	Total_Net_Dscto_Clase_Envase_1	Total_Net_Revenue_Clase_Envase_2	Total_Net_Volumen_Clase_Envase_2	Total_Net_Dscto_Clase_Envase_2	Total_Net_Revenue_Clase_Envase_3	Total_Net_Volumen_Clase_Envase_3	Total_Net_Dscto_Clase_Envase_3	Total_Net_Revenue_Clase_SegmentoPrecio_1	Total_Net_Volumen_Clase_SegmentoPrecio_1	Total_Net_Dscto_Clase_SegmentoPrecio_1	Total_Net_Revenue_Clase_SegmentoPrecio_2	Total_Net_Volumen_Clase_SegmentoPrecio_2	Total_Net_Dscto_Clase_SegmentoPrecio_2	Total_Net_Revenue_Clase_SegmentoPrecio_3	Total_Net_Volumen_Clase_SegmentoPrecio_3	Total_Net_Dscto_Clase_SegmentoPrecio_3	Total_Net_Revenue_Clase_SegmentoPrecio_4	Total_Net_Volumen_Clase_SegmentoPrecio_4	Total_Net_Dscto_Clase_SegmentoPrecio_4	UltimoAñoMesVenta	Ultimo_Total_Net_Revenue	Ultimo_Total_Net_Volumen	Ultimo_Total_Dcto	Ultimo_Total_Net_Revenue_Clase_Envase_1	Ultimo_Total_Net_Volumen_Clase_Envase_1	Ultimo_Total_Net_Dscto_Clase_Envase_1	Ultimo_Total_Net_Revenue_Clase_Envase_2	Ultimo_Total_Net_Volumen_Clase_Envase_2	Ultimo_Total_Net_Dscto_Clase_Envase_2	Ultimo_Total_Net_Revenue_Clase_Envase_3	Ultimo_Total_Net_Volumen_Clase_Envase_3	Ultimo_Total_Net_Dscto_Clase_Envase_3	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_1	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_1	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_1	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_2	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_2	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_2	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_3	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_3	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_3	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_4	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_4	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_4
201808	3916	40	16	1	14	14	14	14	31/08/2018	31/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	10	16	2	2	1	3048	7	6495759.12	20.97	-274806.08	1151751.51	3.86	0	577277.53	1.78	-109357.56	0	0	0	6495759.12	20.97	-274806.08	0	0	0	6495759.12	20.97	-274806.08	0	0	0	0	0	0	0	0	0	201807	865916	3	0	0	0	0	865916	3	0	0	0	0	865916	3	0	0	0	0	0	0	0	0	0	0
201808	3933	40	16	2	19	38	19	19	12/08/2018	12/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	10	15	2	3	1	3029	7	4995621.88	17.01	-399427.93	1059933.35	3.42	0	441344.91	1.75	-132968.76	0	0	0	4995621.88	17.01	-399427.93	0	0	0	4995621.88	17.01	-399427.93	0	0	0	0	0	0	0	0	0	201807	625488	2	0	0	0	0	625488	2	0	0	0	0	625488	2	0	0	0	0	0	0	0	0	0	0
201808	394	40	16	1	10	10	10	10	12/08/2018	12/08/2018	1	10	10	10	10	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/08/2009	3	24	15	1	1	1	3295	7	2002257.81	6.71	-162437.95	371784.73	1.25	0	211879.87	0.74	-38847.04	0	0	0	2002257.81	6.71	-162437.95	0	0	0	2002257.81	6.71	-162437.95	0	0	0	0	0	0	0	0	0	201807	246749	1	-28880	0	0	0	246749	1	-28880	0	0	0	246749	1	-28880	0	0	0	0	0	0	0	0	0
201808	3945	40	16	1	6	6	6	6	12/08/2018	12/08/2018	1	6	6	6	6	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	10	9	2	1	1	3029	7	2747707.35	9.47	-297518.91	551262.89	1.84	-29633.03	204896.46	0.8	-51542.89	0	0	0	2747707.35	9.47	-297518.91	0	0	0	2747707.35	9.47	-297518.91	0	0	0	0	0	0	0	0	0	201807	551263	2	-37817	0	0	0	551263	2	-37817	0	0	0	551263	2	-37817	0	0	0	0	0	0	0	0	0
201808	3947	40	16	2	10	20	16	4	13/08/2018	15/08/2018	1	4	4	4	0	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	10	9	2	2	0	3032	7	1434318.21	4.6	-45622.01	327562.9	1.01	0	124244.06	0.42	-14274.46	0	0	0	1434318.21	4.6	-45622.01	0	0	0	1434318.21	4.6	-45622.01	0	0	0	0	0	0	0	0	0	201807	246903	1	0	0	0	0	246903	1	0	0	0	0	246903	1	0	0	0	0	0	0	0	0	0	0
201808	3973	40	16	1	10	10	10	10	12/08/2018	12/08/2018	1	10	10	10	10	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	10	15	2	1	1	3029	7	3046005.59	9.89	-83304.26	568039.02	1.84	0	274916.92	0.86	-48000	0	0	0	3046005.59	9.89	-83304.26	0	0	0	3046005.59	9.89	-83304.26	0	0	0	0	0	0	0	0	0	201807	568039	2	-11327	0	0	0	568039	2	-11327	0	0	0	568039	2	-11327	0	0	0	0	0	0	0	0	0
201808	3978	40	16	1	9	9	9	9	13/08/2018	13/08/2018	1	9	9	9	9	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	10	15	2	2	0	3030	7	1016010.27	3.38	-57234.15	267757.1	0.83	0	87086.6	0.3	-22427.87	0	0	0	1016010.27	3.38	-57234.15	0	0	0	1016010.27	3.38	-57234.15	0	0	0	0	0	0	0	0	0	201807	87087	0	-7941	0	0	0	87087	0	-7941	0	0	0	87087	0	-7941	0	0	0	0	0	0	0	0	0
201808	3979	40	16	1	14	14	14	14	31/08/2018	31/08/2018	1	14	14	14	14	31/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	10	15	2	1	1	3048	7	2179449.75	6.97	-36619.12	467929.22	1.46	0	144513.05	0.45	-20546.87	0	0	0	2179449.75	6.97	-36619.12	0	0	0	2179449.75	6.97	-36619.12	0	0	0	0	0	0	0	0	0	201807	230177	1	-6970	0	0	0	230177	1	-6970	0	0	0	230177	1	-6970	0	0	0	0	0	0	0	0	0
201808	3991	40	16	2	15.5	31	17	14	12/08/2018	31/08/2018	2	15	31	17	14	12/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	10	12	2	3	1	3048	7	9720525.04	31.6	-480998.79	1783945.35	5.88	0	972827.13	3.15	-122071.48	0	0	0	9720525.04	31.6	-480998.79	0	0	0	9720525.04	31.6	-480998.79	0	0	0	0	0	0	0	0	0	201807	1548114	5	-39725	0	0	0	1548114	5	-39725	0	0	0	1548114	5	-39725	0	0	0	0	0	0	0	0	0
201808	4012	40	16	1	4	4	4	4	12/08/2018	12/08/2018	1	4	4	4	4	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	10	15	2	2	1	3029	7	2807592.99	10.31	-495994.44	547339.99	1.99	-48000	257860.86	1.01	-109957.65	0	0	0	2807592.99	10.31	-495994.44	0	0	0	2807592.99	10.31	-495994.44	0	0	0	0	0	0	0	0	0	201807	379254	1	-76562	0	0	0	379254	1	-76562	0	0	0	379254	1	-76562	0	0	0	0	0	0	0	0	0
201808	4014	40	16	1	14	14	14	14	31/08/2018	31/08/2018	1	14	14	14	14	31/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	10	16	2	3	1	3048	3	375505.15	1.22	-22042.25	168795.95	0.56	0	59496.15	0.21	-14124.42	0	0	0	375505.15	1.22	-22042.25	0	0	0	375505.15	1.22	-22042.25	0	0	0	0	0	0	0	0	0	201807	168796	1	-14124	0	0	0	168796	1	-14124	0	0	0	168796	1	-14124	0	0	0	0	0	0	0	0	0
201808	4019	40	16	2	12	24	14	10	13/08/2018	31/08/2018	1	10	10	10	0	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	12	2	3	1	3048	7	1985646.31	6.31	-71190.58	471670.37	1.51	0	208773.74	0.65	-30287.96	0	0	0	1985646.31	6.31	-71190.58	0	0	0	1985646.31	6.31	-71190.58	0	0	0	0	0	0	0	0	0	201807	471670	2	-19173	0	0	0	471670	2	-19173	0	0	0	471670	2	-19173	0	0	0	0	0	0	0	0	0
201808	4054	40	16	1	14	14	14	14	31/08/2018	31/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	12	2	2	1	3048	7	5477191.63	17.86	-266830.96	1032311.27	3.42	-16514.71	485422.29	1.86	-84221.99	0	0	0	5477191.63	17.86	-266830.96	0	0	0	5477191.63	17.86	-266830.96	0	0	0	0	0	0	0	0	0	201807	887060	3	-16515	0	0	0	887060	3	-16515	0	0	0	887060	3	-16515	0	0	0	0	0	0	0	0	0
201808	4061	40	16	2	11	22	14	8	12/08/2018	31/08/2018	2	11	22	14	8	12/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	15	2	2	1	3048	7	2566028.96	9.02	-317294.51	437352.76	1.49	-33684.13	291891.53	1.04	-62296.67	0	0	0	2566028.96	9.02	-317294.51	0	0	0	2566028.96	9.02	-317294.51	0	0	0	0	0	0	0	0	0	201807	370920	1	-47304	0	0	0	370920	1	-47304	0	0	0	370920	1	-47304	0	0	0	0	0	0	0	0	0
201808	4067	40	16	2	13	26	14	12	12/08/2018	31/08/2018	2	13	26	14	12	12/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	16	2	2	0	3048	7	12833542.27	41.46	-477090.59	2340665.53	7.51	0	914022.75	2.82	-149427.21	0	0	0	12833542.27	41.46	-477090.59	0	0	0	12833542.27	41.46	-477090.59	0	0	0	0	0	0	0	0	0	201807	2225520	7	-26076	0	0	0	2225520	7	-26076	0	0	0	2225520	7	-26076	0	0	0	0	0	0	0	0	0
201808	4074	40	16	2	10	20	14	6	12/08/2018	31/08/2018	2	10	20	14	6	12/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	12	2	2	1	3048	7	4059370.3	13.33	-299054.33	837464.07	2.64	0	388196.53	1.25	-89455.5	0	0	0	4059370.3	13.33	-299054.33	0	0	0	4059370.3	13.33	-299054.33	0	0	0	0	0	0	0	0	0	201807	606141	2	0	0	0	0	606141	2	0	0	0	0	606141	2	0	0	0	0	0	0	0	0	0	0
201808	4080	40	16	1	4	4	4	4	12/08/2018	12/08/2018	1	4	4	4	4	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	16	2	3	1	3029	7	2747099.02	8.85	-141221.05	505393.97	1.66	0	304240.29	0.92	-59980.41	0	0	0	2747099.02	8.85	-141221.05	0	0	0	2747099.02	8.85	-141221.05	0	0	0	0	0	0	0	0	0	201807	505394	2	-33675	0	0	0	505394	2	-33675	0	0	0	505394	2	-33675	0	0	0	0	0	0	0	0	0
201808	411	40	16	1	14	14	14	14	31/08/2018	31/08/2018	1	14	14	14	14	31/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/08/2009	3	24	15	2	3	1	3314	7	966597.04	3.09	-19281.37	202619.09	0.65	0	87377.41	0.3	-7471.59	0	0	0	966597.04	3.09	-19281.37	0	0	0	966597.04	3.09	-19281.37	0	0	0	0	0	0	0	0	0	201807	112227	0	-1743	0	0	0	112227	0	-1743	0	0	0	112227	0	-1743	0	0	0	0	0	0	0	0	0
201808	4116	40	16	1	9	9	9	9	13/08/2018	13/08/2018	1	9	9	9	9	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	15	2	2	1	3030	7	1377830.1	4.59	-80112.65	293978.27	1.01	0	48171.02	0.15	-34278.97	0	0	0	1377830.1	4.59	-80112.65	0	0	0	1377830.1	4.59	-80112.65	0	0	0	0	0	0	0	0	0	201807	293978	1	-29134	0	0	0	293978	1	-29134	0	0	0	293978	1	-29134	0	0	0	0	0	0	0	0	0
201808	4126	40	16	2	12.5	25	14	11	12/08/2018	31/08/2018	2	12	25	14	11	12/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	16	2	2	1	3048	7	2845130.55	9.06	-116130.32	555037.98	1.75	0	291529.37	0.98	-48000	0	0	0	2845130.55	9.06	-116130.32	0	0	0	2845130.55	9.06	-116130.32	0	0	0	0	0	0	0	0	0	201807	467046	2	-23835	0	0	0	467046	2	-23835	0	0	0	467046	2	-23835	0	0	0	0	0	0	0	0	0
201808	4134	40	16	1	14	14	14	14	31/08/2018	31/08/2018	1	14	14	14	14	31/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	15	2	3	1	3048	4	290893.43	0.93	-6099.14	96342.03	0.3	0	38198.3	0.12	-6099.14	0	0	0	290893.43	0.93	-6099.14	0	0	0	290893.43	0.93	-6099.14	0	0	0	0	0	0	0	0	0	201807	88914	0	-6099	0	0	0	88914	0	-6099	0	0	0	88914	0	-6099	0	0	0	0	0	0	0	0	0
201808	4141	40	16	2	9	18	14	4	13/08/2018	31/08/2018	2	9	18	14	4	13/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	15	2	2	0	3048	7	3028527.27	10.04	-164306.21	590846.78	2.02	0	260123.48	0.8	-61038.79	0	0	0	3028527.27	10.04	-164306.21	0	0	0	3028527.27	10.04	-164306.21	0	0	0	0	0	0	0	0	0	201807	441760	1	-33327	0	0	0	441760	1	-33327	0	0	0	441760	1	-33327	0	0	0	0	0	0	0	0	0
201808	4143	40	16	1	14	14	14	14	31/08/2018	31/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	16	2	2	1	3048	7	4235035.1	14.47	-447023.4	822838.71	2.82	-13241.65	287974.9	1.04	-177208.79	0	0	0	4235035.1	14.47	-447023.4	0	0	0	4235035.1	14.47	-447023.4	0	0	0	0	0	0	0	0	0	201807	390961	1	-13242	0	0	0	390961	1	-13242	0	0	0	390961	1	-13242	0	0	0	0	0	0	0	0	0
201808	4156	40	16	1	5	5	5	5	13/08/2018	13/08/2018	1	5	5	5	5	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	15	2	2	1	3030	7	1742504.1	5.52	-23659.78	452807.54	1.4	0	95495.76	0.3	-19303.25	0	0	0	1742504.1	5.52	-23659.78	0	0	0	1742504.1	5.52	-23659.78	0	0	0	0	0	0	0	0	0	201807	284572	1	0	0	0	0	284572	1	0	0	0	0	284572	1	0	0	0	0	0	0	0	0	0	0
201808	4166	40	16	1	12	12	12	12	13/08/2018	13/08/2018	1	12	12	12	12	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	15	2	1	1	3030	7	999898.7	3.23	-42164.6	192684.06	0.65	0	66348.91	0.21	-30957.22	0	0	0	999898.7	3.23	-42164.6	0	0	0	999898.7	3.23	-42164.6	0	0	0	0	0	0	0	0	0	201807	113955	0	0	0	0	0	113955	0	0	0	0	0	113955	0	0	0	0	0	0	0	0	0	0	0
201808	4228	40	16	1	5	5	5	5	13/08/2018	13/08/2018	1	5	5	5	5	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/05/2010	1	20	9	1	3	0	3023	7	930794.67	3.07	-52209.2	289026.09	0.89	0	49356.28	0.15	-13343.36	0	0	0	930794.67	3.07	-52209.2	0	0	0	930794.67	3.07	-52209.2	0	0	0	0	0	0	0	0	0	201807	186044	1	-13169	0	0	0	186044	1	-13169	0	0	0	186044	1	-13169	0	0	0	0	0	0	0	0	0
201808	4236	40	16	1	9	9	9	9	13/08/2018	13/08/2018	1	9	9	9	9	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/05/2010	1	20	15	1	2	1	3023	7	365453.19	1.26	-22703.43	154147.25	0.48	0	9496.28	0.03	-10210.56	0	0	0	365453.19	1.26	-22703.43	0	0	0	365453.19	1.26	-22703.43	0	0	0	0	0	0	0	0	0	201807	46851	0	-10211	0	0	0	46851	0	-10211	0	0	0	46851	0	-10211	0	0	0	0	0	0	0	0	0
201808	10911	40	16	1	19	19	19	19	12/08/2018	12/08/2018	1	19	19	19	19	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	14/04/2017	1	20	15	2	4	1	485	7	3780173.08	13.15	-403887.15	762873.6	2.58	-15000	110244.64	0.39	-81337.88	0	0	0	3780173.08	13.15	-403887.15	0	0	0	3780173.08	13.15	-403887.15	0	0	0	0	0	0	0	0	0	201807	589497	2	-63098	0	0	0	589497	2	-63098	0	0	0	589497	2	-63098	0	0	0	0	0	0	0	0	0
201808	10914	40	16	1	5	5	5	5	12/08/2018	12/08/2018	1	5	5	5	5	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	16/04/2017	3	25	15	2	2	1	483	7	2543628.95	8.53	-212128.03	587686.38	1.81	0	264330.35	0.95	-48475.57	0	0	0	2543628.95	8.53	-212128.03	0	0	0	2543628.95	8.53	-212128.03	0	0	0	0	0	0	0	0	0	201807	312346	1	-29764	0	0	0	312346	1	-29764	0	0	0	312346	1	-29764	0	0	0	0	0	0	0	0	0
201808	4268	40	16	1	4	4	4	4	13/08/2018	13/08/2018	1	4	4	4	4	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/05/2010	1	20	16	1	1	1	3023	7	2203016.01	7.13	-106523.27	406290.04	1.34	0	245355.08	0.74	-24735.2	0	0	0	2203016.01	7.13	-106523.27	0	0	0	2203016.01	7.13	-106523.27	0	0	0	0	0	0	0	0	0	201807	378920	1	-24735	0	0	0	378920	1	-24735	0	0	0	378920	1	-24735	0	0	0	0	0	0	0	0	0
201808	10928	40	16	1	16	16	16	16	12/08/2018	12/08/2018	1	16	16	16	16	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	23/04/2017	3	32	9	2	2	1	476	7	1552332.74	5.39	-245523.18	292869.09	1.01	0	140770.97	0.62	-59135.84	0	0	0	1552332.74	5.39	-245523.18	0	0	0	1552332.74	5.39	-245523.18	0	0	0	0	0	0	0	0	0	201807	140771	1	-59136	0	0	0	140771	1	-59136	0	0	0	140771	1	-59136	0	0	0	0	0	0	0	0	0
201808	4296	40	16	2	19	38	19	19	12/08/2018	12/08/2018	2	19	38	19	19	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/05/2010	1	20	16	1	2	1	3022	7	4553080.54	14.74	-290043.55	1766556.54	5.35	0	377323.99	1.19	-112944.93	0	0	0	4553080.54	14.74	-290043.55	0	0	0	4553080.54	14.74	-290043.55	0	0	0	0	0	0	0	0	0	201807	506401	2	0	0	0	0	506401	2	0	0	0	0	506401	2	0	0	0	0	0	0	0	0	0	0
201808	10940	40	16	2	15.5	31	17	14	13/08/2018	31/08/2018	2	15	31	17	14	13/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	23/04/2017	3	9	16	2	2	1	495	7	4816467.86	15.17	-120169.22	822047.05	2.7	0	583346.64	1.84	-60729.3	0	0	0	4816467.86	15.17	-120169.22	0	0	0	4816467.86	15.17	-120169.22	0	0	0	0	0	0	0	0	0	201807	680986	2	-21545	0	0	0	680986	2	-21545	0	0	0	680986	2	-21545	0	0	0	0	0	0	0	0	0
201808	10949	40	16	2	5	10	8	2	13/08/2018	29/08/2018	1	8	8	8	0	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	24/04/2017	5	33	15	1	2	0	492	7	1647706.29	5.32	-64645.63	467929.22	1.46	0	75770.16	0.24	-28507.99	0	0	0	1647706.29	5.32	-64645.63	0	0	0	1647706.29	5.32	-64645.63	0	0	0	0	0	0	0	0	0	201807	86456	0	-18152	0	0	0	86456	0	-18152	0	0	0	86456	0	-18152	0	0	0	0	0	0	0	0	0
201808	4316	40	16	1	12	12	12	12	12/08/2018	12/08/2018	1	12	12	12	12	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/05/2010	1	20	9	2	3	0	3022	7	1046862.84	4.02	-274168.48	216967.32	0.8	0	4382.53	0.15	-57293.65	0	0	0	1046862.84	4.02	-274168.48	0	0	0	1046862.84	4.02	-274168.48	0	0	0	0	0	0	0	0	0	201807	177442	1	-50886	0	0	0	177442	1	-50886	0	0	0	177442	1	-50886	0	0	0	0	0	0	0	0	0
201808	10956	40	16	1	5	5	5	5	12/08/2018	12/08/2018	1	5	5	5	5	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	24/04/2017	1	5	15	2	2	1	475	7	2265067.51	7.61	-176047.05	386128.27	1.22	0	269757.68	0.83	-50789.5	0	0	0	2265067.51	7.61	-176047.05	0	0	0	2265067.51	7.61	-176047.05	0	0	0	0	0	0	0	0	0	201807	291493	1	-50790	0	0	0	291493	1	-50790	0	0	0	291493	1	-50790	0	0	0	0	0	0	0	0	0
201808	4321	40	16	1	3	3	3	3	13/08/2018	13/08/2018	1	3	3	3	3	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/05/2010	1	20	9	1	1	1	3023	7	541842.21	1.83	-45287.18	139044.55	0.48	0	19198.73	0.09	-13002.57	0	0	0	541842.21	1.83	-45287.18	0	0	0	541842.21	1.83	-45287.18	0	0	0	0	0	0	0	0	0	201807	138123	0	-4357	0	0	0	138123	0	-4357	0	0	0	138123	0	-4357	0	0	0	0	0	0	0	0	0
201808	10966	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2017	5	33	9	1	1	1	489	7	1809630.89	5.69	-24735.32	337197.11	1.04	0	170557.88	0.53	-12977.87	0	0	0	1809630.89	5.69	-24735.32	0	0	0	1809630.89	5.69	-24735.32	0	0	0	0	0	0	0	0	0	201807	242582	1	-4357	0	0	0	242582	1	-4357	0	0	0	242582	1	-4357	0	0	0	0	0	0	0	0	0
201808	10967	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2017	5	11	18	2	2	1	489	3	364201.15	1.25	-42776.78	164150.84	0.59	0	98142.03	0.3	-28275	0	0	0	364201.15	1.25	-42776.78	0	0	0	364201.15	1.25	-42776.78	0	0	0	0	0	0	0	0	0	201807	164151	1	-28275	0	0	0	164151	1	-28275	0	0	0	164151	1	-28275	0	0	0	0	0	0	0	0	0
201808	4334	40	16	1	9	9	9	9	13/08/2018	13/08/2018	1	9	9	9	9	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/05/2010	1	20	15	1	2	1	3023	7	1203742.85	3.93	-58742.47	242420.35	0.8	0	112058.64	0.38	-27766.1	0	0	0	1203742.85	3.93	-58742.47	0	0	0	1203742.85	3.93	-58742.47	0	0	0	0	0	0	0	0	0	201807	112059	0	-10211	0	0	0	112059	0	-10211	0	0	0	112059	0	-10211	0	0	0	0	0	0	0	0	0
201808	435	40	16	1	4	4	4	4	12/08/2018	12/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/08/2009	3	24	15	1	2	1	3295	7	2360871.14	8.28	-314322.1	491686.38	1.81	-24537.32	212480.07	0.74	-96000	0	0	0	2360871.14	8.28	-314322.1	0	0	0	2360871.14	8.28	-314322.1	0	0	0	0	0	0	0	0	0	201807	405057	1	-30439	0	0	0	405057	1	-30439	0	0	0	405057	1	-30439	0	0	0	0	0	0	0	0	0
201808	447	40	16	1	6	6	6	6	12/08/2018	12/08/2018	1	6	6	6	6	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/08/2009	3	24	15	2	2	0	3295	6	996838.65	3.59	-158887.85	353334.31	1.1	0	16413.37	0.06	-52240.96	0	0	0	996838.65	3.59	-158887.85	0	0	0	996838.65	3.59	-158887.85	0	0	0	0	0	0	0	0	0	201807	164020	1	-6970	0	0	0	164020	1	-6970	0	0	0	164020	1	-6970	0	0	0	0	0	0	0	0	0
201808	4470	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	8/06/2010	5	27	15	2	3	1	3004	7	558278.53	1.76	-6487.98	202318.26	0.62	0	36901.47	0.12	-5191.15	0	0	0	558278.53	1.76	-6487.98	0	0	0	558278.53	1.76	-6487.98	0	0	0	0	0	0	0	0	0	201807	47481	0	0	0	0	0	47481	0	0	0	0	0	47481	0	0	0	0	0	0	0	0	0	0	0
